article_id,ticker,company_name,is_primary,mention_count,relevance_score,company_sentiment,mapping_method,matched_text
N009786,MBB,MBBank,1,2,1.0,0.333333,ticker_match,MBB
N009787,MSB,MSB,1,1,1.0,0.0,ticker_match,MSB
N009788,MSB,MSB,1,1,1.0,0.0,ticker_match,MSB
N009789,NLG,Nam Long,1,1,0.95,0.0,company_name_match,Nam Long
N009790,NTL,Phat Dat,1,1,0.8,-0.8,source_ticker,NTL
N009791,PC1,PC1 Group,1,1,1.0,0.0,ticker_match,PC1
N009792,PLX,Petrolimex,1,1,0.95,0.0,company_name_match,Petrolimex
N009793,PNJ,Phu Nhuan Jewelry,1,1,1.0,0.0,ticker_match,PNJ
N009794,PNJ,Phu Nhuan Jewelry,1,1,1.0,0.0,ticker_match,PNJ
N009795,PNJ,Phu Nhuan Jewelry,1,1,1.0,0.0,ticker_match,PNJ
N009796,REE,REE Corporation,1,1,1.0,0.0,ticker_match,REE
N009796,BWE,BWE,0,1,1.0,0.0,ticker_match,BWE
N009797,SAB,Sabeco,1,1,1.0,0.0,ticker_match,SAB
N009798,SAB,Sabeco,1,1,1.0,0.0,ticker_match,SAB
N009799,SAB,Sabeco,1,1,1.0,0.0,ticker_match,SAB
N009800,SAB,Sabeco,1,1,0.95,0.0,company_name_match,Sabeco
N009801,SSB,SSB,1,1,1.0,0.0,ticker_match,SSB
N009802,SSB,SSB,1,1,1.0,0.0,ticker_match,SSB
N009803,SSB,SSB,1,1,1.0,0.0,ticker_match,SSB
N009804,SSB,SSB,1,1,1.0,0.0,ticker_match,SSB
N009805,SSB,SSB,1,1,1.0,0.0,ticker_match,SSB
N009806,SSB,SSB,1,1,1.0,0.0,ticker_match,SSB
N009807,SSI,SSI Securities,1,1,1.0,0.0,ticker_match,SSI
N009808,TCB,Techcombank,1,1,1.0,0.0,ticker_match,TCB
N009809,TCB,Techcombank,1,1,1.0,0.0,ticker_match,TCB
N009810,TCB,Techcombank,1,1,1.0,0.0,ticker_match,TCB
N009811,TCB,Techcombank,1,1,1.0,0.0,ticker_match,TCB
N009812,TCB,Techcombank,1,1,1.0,0.0,ticker_match,TCB
N009813,TPB,TPBank,1,1,0.8,0.0,source_ticker,TPB
N009814,VIC,Vingroup,1,1,0.8,0.0,source_ticker,VIC
N009815,ABB,ABBANK,1,1,1.0,0.333333,ticker_match,ABB
N009816,ABB,ABBANK,1,1,1.0,0.0,ticker_match,ABB
N009817,ACB,ACB,1,1,1.0,0.0,ticker_match,ACB
N009818,ACL,ACL,1,1,1.0,0.0,ticker_match,ACL
N009819,AGG,An Gia,1,1,1.0,0.0,ticker_match,AGG
N009820,AGG,An Gia,1,1,1.0,0.0,ticker_match,AGG
N009821,BCM,Becamex IDC,1,1,0.9,0.0,alias_match,Becamex
N009822,BMP,Binh Minh Plastic,1,1,0.8,0.0,source_ticker,BMP
N009823,BSI,BSI,1,1,1.0,0.0,ticker_match,BSI
N009824,BSR,Binh Son Refining,1,1,1.0,0.0,ticker_match,BSR
N009825,C4G,C4G,1,1,1.0,0.0,ticker_match,C4G
N009826,CMG,CMC Corporation,1,1,1.0,0.0,ticker_match,CMG
N009827,CRE,CRE,1,1,1.0,0.0,ticker_match,CRE
N009828,CRE,CRE,1,1,1.0,0.333333,ticker_match,CRE
N009829,DCM,Dam Ca Mau,1,1,0.8,0.266667,source_ticker,DCM
N009830,DGC,Duc Giang,1,1,1.0,0.333333,ticker_match,DGC
N009831,DGC,Duc Giang,1,1,1.0,0.0,ticker_match,DGC
N009832,EIB,Eximbank,1,1,1.0,0.0,ticker_match,EIB
N009833,EIB,Eximbank,1,1,1.0,0.0,ticker_match,EIB
N009834,EIB,Eximbank,1,1,1.0,0.0,ticker_match,EIB
N009835,EIB,Eximbank,1,1,0.95,0.316667,company_name_match,Eximbank
N009836,FCN,Fecon,1,1,1.0,0.0,ticker_match,FCN
